,Map,Pokemon,DexID,MinLvl,MaxLvl,Item,Member,Tier,Type,Path,Time,Level,base_map,Map_x,Region,MaxMinLvl,IsHighestMin,HighestMinCount,IsRepellable,Repel
6293,Route 42,Magikarp,129,34,38,,,Common,Surf/Fish,sprites/magikarp.png,M/D/Ni,34-38,Route 42,Route 42,Johto,34,True,5,False,
6294,Route 42,Goldeen,118,34,38,,,Common,Surf/Fish,sprites/goldeen.png,M/D/Ni,34-38,Route 42,Route 42,Johto,34,True,5,False,
6295,Route 42,Horsea,116,34,38,Dragon Scale,,Common,Surf/Fish,sprites/horsea.png,M/D/Ni,34-38,Route 42,Route 42,Johto,34,True,5,False,
6296,Route 44,Krabby,98,36,40,,,Common,Surf/Fish,sprites/krabby.png,M/D,36-40,Route 44,Route 44,Johto,36,True,6,False,
6297,Route 44,Poliwag,60,36,40,Kings Rock,,Common,Surf/Fish,sprites/poliwag.png,Ni,36-40,Route 44,Route 44,Johto,36,True,6,False,
6298,Route 44,Poliwhirl,61,36,40,Kings Rock,,Common,Surf/Fish,sprites/poliwhirl.png,M/D/Ni,36-40,Route 44,Route 44,Johto,36,True,6,False,
6299,Route 44,Magikarp,129,36,40,,,Common,Surf/Fish,sprites/magikarp.png,M/D/Ni,36-40,Route 44,Route 44,Johto,36,True,6,False,
6300,Route 44,Remoraid,223,36,40,,,Uncommon,Surf/Fish,sprites/remoraid.png,M/D/Ni,36-40,Route 44,Route 44,Johto,36,True,6,False,
6301,Route 44,Gyarados,130,36,40,,,Common,Surf/Fish,sprites/gyarados.png,M/D/Ni,36-40,Route 44,Route 44,Johto,36,True,6,False,
6302,Trainer Tower,Krabby,98,12,42,,,Common,Surf/Fish,sprites/krabby.png,M/D/Ni,12-42,Trainer Tower,Trainer Tower,Kanto,12,True,8,False,
6303,Trainer Tower,Seadra,117,12,42,,,Uncommon,Surf/Fish,sprites/seadra.png,Ni,12-42,Trainer Tower,Trainer Tower,Kanto,12,True,8,False,
6304,Trainer Tower,Magikarp,129,12,42,,,Common,Surf/Fish,sprites/magikarp.png,M/D/Ni,12-42,Trainer Tower,Trainer Tower,Kanto,12,True,8,False,
6305,Trainer Tower,Tentacool,72,12,42,,,Common,Surf/Fish,sprites/tentacool.png,M/D/Ni,12-42,Trainer Tower,Trainer Tower,Kanto,12,True,8,False,
6306,Trainer Tower,Tentacruel,73,12,42,,,Common,Surf/Fish,sprites/tentacruel.png,M/D/Ni,12-42,Trainer Tower,Trainer Tower,Kanto,12,True,8,False,
6307,Trainer Tower,Horsea,116,12,42,Dragon Scale,,Common,Surf/Fish,sprites/horsea.png,Ni,12-42,Trainer Tower,Trainer Tower,Kanto,12,True,8,False,
6308,Trainer Tower,Qwilfish,211,12,42,,,Uncommon,Surf/Fish,sprites/qwilfish.png,M/Ni,12-42,Trainer Tower,Trainer Tower,Kanto,12,True,8,False,
6309,Trainer Tower,Mantine,226,12,42,,,Uncommon,Surf/Fish,sprites/mantine.png,M/D/Ni,12-42,Trainer Tower,Trainer Tower,Kanto,12,True,8,False,
6310,Union Cave B1F,Krabby,98,8,10,,,Common,Surf/Fish,sprites/krabby.png,M/D/Ni,8-10,Union Cave,,,8,True,5,False,
6311,Union Cave B1F,Quagsire,195,8,10,,,Common,Surf/Fish,sprites/quagsire.png,Ni,8-10,Union Cave,,,8,True,5,False,
6312,Union Cave B1F,Wooper,194,8,10,,,Common,Surf/Fish,sprites/wooper.png,M/D/Ni,8-10,Union Cave,,,8,True,5,False,
6313,Union Cave B1F,Magikarp,129,8,10,,,Common,Surf/Fish,sprites/magikarp.png,M/D/Ni,8-10,Union Cave,,,8,True,5,False,
6314,Union Cave B1F,Goldeen,118,8,10,,,Common,Surf/Fish,sprites/goldeen.png,M/D/Ni,8-10,Union Cave,,,8,True,5,False,
6315,Union Cave B2F,Krabby,98,6,10,,,Common,Surf/Fish,sprites/krabby.png,M/D/Ni,6-10,Union Cave,,,11,False,3,False,
6316,Union Cave B2F,Quagsire,195,6,10,,,Common,Surf/Fish,sprites/quagsire.png,Ni,6-10,Union Cave,,,11,False,3,False,
6317,Union Cave B2F,Wooper,194,6,10,,,Common,Surf/Fish,sprites/wooper.png,M/D/Ni,6-10,Union Cave,,,11,False,3,False,
6318,Union Cave B2F,Lapras,131,11,15,,,Rare,Surf/Fish,sprites/lapras.png,M/D/Ni,11-15,Union Cave,,,11,True,1,True,11-15
6319,Whirl Islands 1F,Krabby,98,22,24,,,Common,Surf/Fish,sprites/krabby.png,M/D/Ni,22-24,Whirl Islands,,,22,True,5,False,
6320,Whirl Islands 1F,Seadra,117,22,24,,,Uncommon,Surf/Fish,sprites/seadra.png,M/D/Ni,22-24,Whirl Islands,,,22,True,5,False,
6321,Whirl Islands 1F,Tentacool,72,22,24,,,Common,Surf/Fish,sprites/tentacool.png,M/D/Ni,22-24,Whirl Islands,,,22,True,5,False,
6322,Whirl Islands 1F,Tentacruel,73,22,24,,,Common,Surf/Fish,sprites/tentacruel.png,M/D/Ni,22-24,Whirl Islands,,,22,True,5,False,
6323,Whirl Islands 1F,Horsea,116,22,24,Dragon Scale,,Common,Surf/Fish,sprites/horsea.png,M/D/Ni,22-24,Whirl Islands,,,22,True,5,False,
6324,Whirl Islands 1F Northeast,Krabby,98,23,27,,,Common,Surf/Fish,sprites/krabby.png,M/D/Ni,23-27,Whirl Islands,,,23,True,5,False,
6325,Whirl Islands 1F Northeast,Seadra,117,23,27,,,Uncommon,Surf/Fish,sprites/seadra.png,M/D/Ni,23-27,Whirl Islands,,,23,True,5,False,
6326,Whirl Islands 1F Northeast,Tentacool,72,23,27,,,Common,Surf/Fish,sprites/tentacool.png,M/D/Ni,23-27,Whirl Islands,,,23,True,5,False,
6327,Whirl Islands 1F Northeast,Tentacruel,73,23,27,,,Common,Surf/Fish,sprites/tentacruel.png,M/D/Ni,23-27,Whirl Islands,,,23,True,5,False,
6328,Whirl Islands 1F Northeast,Horsea,116,23,27,Dragon Scale,,Common,Surf/Fish,sprites/horsea.png,M/D/Ni,23-27,Whirl Islands,,,23,True,5,False,
6329,Whirl Islands 1F Southeast,Krabby,98,23,27,,,Common,Surf/Fish,sprites/krabby.png,M/D/Ni,23-27,Whirl Islands,,,23,True,5,False,
6330,Whirl Islands 1F Southeast,Seadra,117,23,27,,,Uncommon,Surf/Fish,sprites/seadra.png,M/D/Ni,23-27,Whirl Islands,,,23,True,5,False,
6331,Whirl Islands 1F Southeast,Tentacool,72,23,27,,,Common,Surf/Fish,sprites/tentacool.png,M/D/Ni,23-27,Whirl Islands,,,23,True,5,False,
6332,Whirl Islands 1F Southeast,Tentacruel,73,23,27,,,Common,Surf/Fish,sprites/tentacruel.png,M/D/Ni,23-27,Whirl Islands,,,23,True,5,False,
6333,Whirl Islands 1F Southeast,Horsea,116,23,27,Dragon Scale,,Common,Surf/Fish,sprites/horsea.png,M/D/Ni,23-27,Whirl Islands,,,23,True,5,False,
6334,Whirl Islands 1F Southwest,Krabby,98,23,27,,,Common,Surf/Fish,sprites/krabby.png,M/D/Ni,23-27,Whirl Islands,,,23,True,5,False,
6335,Whirl Islands 1F Southwest,Seadra,117,23,27,,,Uncommon,Surf/Fish,sprites/seadra.png,M/D/Ni,23-27,Whirl Islands,,,23,True,5,False,
6336,Whirl Islands 1F Southwest,Tentacool,72,23,27,,,Common,Surf/Fish,sprites/tentacool.png,M/D/Ni,23-27,Whirl Islands,,,23,True,5,False,
6337,Whirl Islands 1F Southwest,Tentacruel,73,23,27,,,Common,Surf/Fish,sprites/tentacruel.png,M/D/Ni,23-27,Whirl Islands,,,23,True,5,False,
6338,Whirl Islands 1F Southwest,Horsea,116,23,27,Dragon Scale,,Common,Surf/Fish,sprites/horsea.png,M/D/Ni,23-27,Whirl Islands,,,23,True,5,False,
6339,Cliff Edge Gate,Quagsire,195,28,32,,,Uncommon,Land,sprites/quagsire.png,M/D/Ni,28-32,Cliff Edge Gate,Cliff Edge Gate,Johto,28,True,3,False,
6340,Cliff Edge Gate,Wooper,194,28,32,,,Common,Land,sprites/wooper.png,M/D/Ni,28-32,Cliff Edge Gate,Cliff Edge Gate,Johto,28,True,3,False,
6341,Cliff Edge Gate,Poliwag,60,28,32,,,Common,Land,sprites/poliwag.png,M/D/Ni,28-32,Cliff Edge Gate,Cliff Edge Gate,Johto,28,True,3,False,
6342,Nap Cave B1F,Quagsire,195,45,50,,,Common,Surf/Fish,sprites/quagsire.png,M/D/Ni,45-50,Nap Cave,Nap Cave,Hoenn,45,True,4,False,
6343,Nap Cave B1F,Poliwag,60,45,50,Kings Rock,,Common,Surf/Fish,sprites/poliwag.png,M/D/Ni,45-50,Nap Cave,Nap Cave,Hoenn,45,True,4,False,
6344,Nap Cave B1F,Golduck,55,45,50,,,Common,Surf/Fish,sprites/golduck.png,M/D/Ni,45-50,Nap Cave,Nap Cave,Hoenn,45,True,4,False,
6345,Nap Cave B1F,Poliwhirl,61,45,50,Kings Rock,,Common,Surf/Fish,sprites/poliwhirl.png,M/D/Ni,45-50,Nap Cave,Nap Cave,Hoenn,45,True,4,False,
6346,Route 32,Quagsire,195,7,9,,,Common,Surf/Fish,sprites/quagsire.png,Ni,7-9,Route 32,Route 32,Johto,7,True,4,False,
6347,Route 32,Tentacool,72,7,9,,,Common,Surf/Fish,sprites/tentacool.png,M/D/Ni,7-9,Route 32,Route 32,Johto,7,True,4,False,
6348,Route 32,Tentacruel,73,7,9,,,Common,Surf/Fish,sprites/tentacruel.png,M/D/Ni,7-9,Route 32,Route 32,Johto,7,True,4,False,
6349,Route 32,Qwilfish,211,7,9,,,Uncommon,Surf/Fish,sprites/qwilfish.png,M/D/Ni,7-9,Route 32,Route 32,Johto,7,True,4,False,
6350,Ruins Of Alph,Quagsire,195,18,25,,,Common,Surf/Fish,sprites/quagsire.png,M/D/Ni,18-25,Ruins Of Alph,Ruins Of Alph,Johto,18,True,2,False,
6351,Ruins Of Alph,Wooper,194,18,25,,,Common,Surf/Fish,sprites/wooper.png,M/D/Ni,18-25,Ruins Of Alph,Ruins Of Alph,Johto,18,True,2,False,
6352,Union Cave 1F,Quagsire,195,8,10,,,Common,Surf/Fish,sprites/quagsire.png,Ni,8-10,Union Cave,,,8,True,5,False,
6353,Union Cave 1F,Wooper,194,8,10,,,Common,Surf/Fish,sprites/wooper.png,M/D/Ni,8-10,Union Cave,,,8,True,5,False,
6354,Union Cave 1F,Magikarp,129,8,10,,,Common,Surf/Fish,sprites/magikarp.png,M/D/Ni,8-10,Union Cave,,,8,True,5,False,
6355,Union Cave 1F,Goldeen,118,8,10,,,Common,Surf/Fish,sprites/goldeen.png,M/D/Ni,8-10,Union Cave,,,8,True,5,False,
6356,Union Cave 1F,Seaking,119,8,10,,,Common,Surf/Fish,sprites/seaking.png,M/D/Ni,8-10,Union Cave,,,8,True,5,False,
6357,Dark Cave West,Wooper,194,15,20,,,Common,Surf/Fish,sprites/wooper.png,M/D/Ni,15-20,Dark Cave West,Dark Cave West,,15,True,2,False,
6358,Dark Cave West,Goldeen,118,15,20,,,Common,Surf/Fish,sprites/goldeen.png,M/D/Ni,15-20,Dark Cave West,Dark Cave West,,15,True,2,False,
6359,Fire Island,Wooper,194,15,19,,,Common,Fish,sprites/wooper.png,M/D/Ni,15-19,Fire Island,Fire Island,,15,True,8,False,
6360,Fire Island,Poliwag,60,15,19,Kings Rock,,Common,Fish,sprites/poliwag.png,M/D/Ni,15-19,Fire Island,Fire Island,,15,True,8,False,
6361,Fire Island,Magikarp,129,15,19,,,Common,Fish,sprites/magikarp.png,M/D/Ni,15-19,Fire Island,Fire Island,,15,True,8,False,
6362,Fire Island,Tentacool,72,15,19,,,Common,Fish,sprites/tentacool.png,M/D/Ni,15-19,Fire Island,Fire Island,,15,True,8,False,
6363,Fire Island,Tentacruel,73,15,19,,,Common,Fish,sprites/tentacruel.png,M/D/Ni,15-19,Fire Island,Fire Island,,15,True,8,False,
6364,Fire Island,Goldeen,118,15,19,,,Common,Fish,sprites/goldeen.png,M/D/Ni,15-19,Fire Island,Fire Island,,15,True,8,False,
6365,Fire Island,Horsea,116,15,19,Dragon Scale,,Uncommon,Fish,sprites/horsea.png,M/D/Ni,15-19,Fire Island,Fire Island,,15,True,8,False,
6366,Fire Island,Seaking,119,15,19,,,Uncommon,Fish,sprites/seaking.png,M/D/Ni,15-19,Fire Island,Fire Island,,15,True,8,False,
6367,Fire Island Seaway,Wooper,194,15,19,,,Common,Fish,sprites/wooper.png,M/D/Ni,15-19,Fire Island Seaway,Fire Island Seaway,,15,True,8,False,
6368,Fire Island Seaway,Poliwag,60,15,19,Kings Rock,,Common,Fish,sprites/poliwag.png,M/D/Ni,15-19,Fire Island Seaway,Fire Island Seaway,,15,True,8,False,
6369,Fire Island Seaway,Magikarp,129,15,19,,,Common,Fish,sprites/magikarp.png,M/D/Ni,15-19,Fire Island Seaway,Fire Island Seaway,,15,True,8,False,
6370,Fire Island Seaway,Tentacool,72,15,19,,,Common,Fish,sprites/tentacool.png,M/D/Ni,15-19,Fire Island Seaway,Fire Island Seaway,,15,True,8,False,
6371,Fire Island Seaway,Tentacruel,73,15,19,,,Common,Fish,sprites/tentacruel.png,M/D/Ni,15-19,Fire Island Seaway,Fire Island Seaway,,15,True,8,False,
6372,Fire Island Seaway,Goldeen,118,15,19,,,Common,Fish,sprites/goldeen.png,M/D/Ni,15-19,Fire Island Seaway,Fire Island Seaway,,15,True,8,False,
6373,Fire Island Seaway,Horsea,116,15,19,Dragon Scale,,Uncommon,Fish,sprites/horsea.png,M/D/Ni,15-19,Fire Island Seaway,Fire Island Seaway,,15,True,8,False,
6374,Fire Island Seaway,Seaking,119,15,19,,,Uncommon,Fish,sprites/seaking.png,M/D/Ni,15-19,Fire Island Seaway,Fire Island Seaway,,15,True,8,False,
6375,Ice Island,Wooper,194,15,19,,,Common,Fish,sprites/wooper.png,M/D/Ni,15-19,Ice Island,Ice Island,,15,True,8,False,
6376,Ice Island,Poliwag,60,15,19,Kings Rock,,Common,Fish,sprites/poliwag.png,M/D/Ni,15-19,Ice Island,Ice Island,,15,True,8,False,
6377,Ice Island,Magikarp,129,15,19,,,Common,Fish,sprites/magikarp.png,M/D/Ni,15-19,Ice Island,Ice Island,,15,True,8,False,
6378,Ice Island,Tentacool,72,15,19,,,Common,Fish,sprites/tentacool.png,M/D/Ni,15-19,Ice Island,Ice Island,,15,True,8,False,
6379,Ice Island,Tentacruel,73,15,19,,,Common,Fish,sprites/tentacruel.png,M/D/Ni,15-19,Ice Island,Ice Island,,15,True,8,False,
6380,Ice Island,Goldeen,118,15,19,,,Common,Fish,sprites/goldeen.png,M/D/Ni,15-19,Ice Island,Ice Island,,15,True,8,False,
6381,Ice Island,Horsea,116,15,19,Dragon Scale,,Uncommon,Fish,sprites/horsea.png,M/D/Ni,15-19,Ice Island,Ice Island,,15,True,8,False,
6382,Ice Island,Seaking,119,15,19,,,Uncommon,Fish,sprites/seaking.png,M/D/Ni,15-19,Ice Island,Ice Island,,15,True,8,False,
6383,Ice Island Frozen,Wooper,194,15,19,,,Common,Fish,sprites/wooper.png,M/D/Ni,15-19,Ice Island Frozen,Ice Island Frozen,,15,True,8,False,
6384,Ice Island Frozen,Poliwag,60,15,19,Kings Rock,,Common,Fish,sprites/poliwag.png,M/D/Ni,15-19,Ice Island Frozen,Ice Island Frozen,,15,True,8,False,
6385,Ice Island Frozen,Magikarp,129,15,19,,,Common,Fish,sprites/magikarp.png,M/D/Ni,15-19,Ice Island Frozen,Ice Island Frozen,,15,True,8,False,
6386,Ice Island Frozen,Tentacool,72,15,19,,,Common,Fish,sprites/tentacool.png,M/D/Ni,15-19,Ice Island Frozen,Ice Island Frozen,,15,True,8,False,
6387,Ice Island Frozen,Tentacruel,73,15,19,,,Common,Fish,sprites/tentacruel.png,M/D/Ni,15-19,Ice Island Frozen,Ice Island Frozen,,15,True,8,False,
6388,Ice Island Frozen,Goldeen,118,15,19,,,Common,Fish,sprites/goldeen.png,M/D/Ni,15-19,Ice Island Frozen,Ice Island Frozen,,15,True,8,False,
6389,Ice Island Frozen,Horsea,116,15,19,Dragon Scale,,Uncommon,Fish,sprites/horsea.png,M/D/Ni,15-19,Ice Island Frozen,Ice Island Frozen,,15,True,8,False,
6390,Ice Island Frozen,Seaking,119,15,19,,,Uncommon,Fish,sprites/seaking.png,M/D/Ni,15-19,Ice Island Frozen,Ice Island Frozen,,15,True,8,False,
6391,Ice Island Seaway,Wooper,194,15,19,,,Common,Fish,sprites/wooper.png,M/D/Ni,15-19,Ice Island Seaway,Ice Island Seaway,,15,True,8,False,
6392,Ice Island Seaway,Poliwag,60,15,19,Kings Rock,,Common,Fish,sprites/poliwag.png,M/D/Ni,15-19,Ice Island Seaway,Ice Island Seaway,,15,True,8,False,
6393,Ice Island Seaway,Magikarp,129,15,19,,,Common,Fish,sprites/magikarp.png,M/D/Ni,15-19,Ice Island Seaway,Ice Island Seaway,,15,True,8,False,
6394,Ice Island Seaway,Tentacool,72,15,19,,,Common,Fish,sprites/tentacool.png,M/D/Ni,15-19,Ice Island Seaway,Ice Island Seaway,,15,True,8,False,
6395,Ice Island Seaway,Tentacruel,73,15,19,,,Common,Fish,sprites/tentacruel.png,M/D/Ni,15-19,Ice Island Seaway,Ice Island Seaway,,15,True,8,False,
6396,Ice Island Seaway,Goldeen,118,15,19,,,Common,Fish,sprites/goldeen.png,M/D/Ni,15-19,Ice Island Seaway,Ice Island Seaway,,15,True,8,False,
6397,Ice Island Seaway,Horsea,116,15,19,Dragon Scale,,Uncommon,Fish,sprites/horsea.png,M/D/Ni,15-19,Ice Island Seaway,Ice Island Seaway,,15,True,8,False,
6398,Ice Island Seaway,Seaking,119,15,19,,,Uncommon,Fish,sprites/seaking.png,M/D/Ni,15-19,Ice Island Seaway,Ice Island Seaway,,15,True,8,False,
6399,Ice Island Seaway Frozen,Wooper,194,15,19,,,Common,Fish,sprites/wooper.png,M/D/Ni,15-19,Ice Island Seaway Frozen,Ice Island Seaway Frozen,,15,True,8,False,
6400,Ice Island Seaway Frozen,Poliwag,60,15,19,Kings Rock,,Common,Fish,sprites/poliwag.png,M/D/Ni,15-19,Ice Island Seaway Frozen,Ice Island Seaway Frozen,,15,True,8,False,
6401,Ice Island Seaway Frozen,Magikarp,129,15,19,,,Common,Fish,sprites/magikarp.png,M/D/Ni,15-19,Ice Island Seaway Frozen,Ice Island Seaway Frozen,,15,True,8,False,
6402,Ice Island Seaway Frozen,Tentacool,72,15,19,,,Common,Fish,sprites/tentacool.png,M/D/Ni,15-19,Ice Island Seaway Frozen,Ice Island Seaway Frozen,,15,True,8,False,
6403,Ice Island Seaway Frozen,Tentacruel,73,15,19,,,Common,Fish,sprites/tentacruel.png,M/D/Ni,15-19,Ice Island Seaway Frozen,Ice Island Seaway Frozen,,15,True,8,False,
6404,Ice Island Seaway Frozen,Goldeen,118,15,19,,,Common,Fish,sprites/goldeen.png,M/D/Ni,15-19,Ice Island Seaway Frozen,Ice Island Seaway Frozen,,15,True,8,False,
6405,Ice Island Seaway Frozen,Horsea,116,15,19,Dragon Scale,,Uncommon,Fish,sprites/horsea.png,M/D/Ni,15-19,Ice Island Seaway Frozen,Ice Island Seaway Frozen,,15,True,8,False,
6406,Ice Island Seaway Frozen,Seaking,119,15,19,,,Uncommon,Fish,sprites/seaking.png,M/D/Ni,15-19,Ice Island Seaway Frozen,Ice Island Seaway Frozen,,15,True,8,False,
6407,Lightning Island,Wooper,194,15,19,,,Common,Fish,sprites/wooper.png,M/D/Ni,15-19,Lightning Island,Lightning Island,,15,True,8,False,
6408,Lightning Island,Poliwag,60,15,19,Kings Rock,,Common,Fish,sprites/poliwag.png,M/D/Ni,15-19,Lightning Island,Lightning Island,,15,True,8,False,
6409,Lightning Island,Magikarp,129,15,19,,,Common,Fish,sprites/magikarp.png,M/D/Ni,15-19,Lightning Island,Lightning Island,,15,True,8,False,
6410,Lightning Island,Tentacool,72,15,19,,,Common,Fish,sprites/tentacool.png,M/D/Ni,15-19,Lightning Island,Lightning Island,,15,True,8,False,
6411,Lightning Island,Tentacruel,73,15,19,,,Common,Fish,sprites/tentacruel.png,M/D/Ni,15-19,Lightning Island,Lightning Island,,15,True,8,False,
6412,Lightning Island,Goldeen,118,15,19,,,Common,Fish,sprites/goldeen.png,M/D/Ni,15-19,Lightning Island,Lightning Island,,15,True,8,False,
6413,Lightning Island,Horsea,116,15,19,Dragon Scale,,Uncommon,Fish,sprites/horsea.png,M/D/Ni,15-19,Lightning Island,Lightning Island,,15,True,8,False,
6414,Lightning Island,Seaking,119,15,19,,,Uncommon,Fish,sprites/seaking.png,M/D/Ni,15-19,Lightning Island,Lightning Island,,15,True,8,False,
6415,Lightning Island Frozen,Wooper,194,15,19,,,Common,Fish,sprites/wooper.png,M/D/Ni,15-19,Lightning Island Frozen,Lightning Island Frozen,,15,True,8,False,
6416,Lightning Island Frozen,Poliwag,60,15,19,Kings Rock,,Common,Fish,sprites/poliwag.png,M/D/Ni,15-19,Lightning Island Frozen,Lightning Island Frozen,,15,True,8,False,
6417,Lightning Island Frozen,Magikarp,129,15,19,,,Common,Fish,sprites/magikarp.png,M/D/Ni,15-19,Lightning Island Frozen,Lightning Island Frozen,,15,True,8,False,
6418,Lightning Island Frozen,Tentacool,72,15,19,,,Common,Fish,sprites/tentacool.png,M/D/Ni,15-19,Lightning Island Frozen,Lightning Island Frozen,,15,True,8,False,
6419,Lightning Island Frozen,Tentacruel,73,15,19,,,Common,Fish,sprites/tentacruel.png,M/D/Ni,15-19,Lightning Island Frozen,Lightning Island Frozen,,15,True,8,False,
6420,Lightning Island Frozen,Goldeen,118,15,19,,,Common,Fish,sprites/goldeen.png,M/D/Ni,15-19,Lightning Island Frozen,Lightning Island Frozen,,15,True,8,False,
6421,Lightning Island Frozen,Horsea,116,15,19,Dragon Scale,,Uncommon,Fish,sprites/horsea.png,M/D/Ni,15-19,Lightning Island Frozen,Lightning Island Frozen,,15,True,8,False,
6422,Lightning Island Frozen,Seaking,119,15,19,,,Uncommon,Fish,sprites/seaking.png,M/D/Ni,15-19,Lightning Island Frozen,Lightning Island Frozen,,15,True,8,False,
6423,Lightning Island Seaway,Wooper,194,15,19,,,Common,Fish,sprites/wooper.png,M/D/Ni,15-19,Lightning Island Seaway,Lightning Island Seaway,,15,True,8,False,
6424,Lightning Island Seaway,Poliwag,60,15,19,Kings Rock,,Common,Fish,sprites/poliwag.png,M/D/Ni,15-19,Lightning Island Seaway,Lightning Island Seaway,,15,True,8,False,
6425,Lightning Island Seaway,Magikarp,129,15,19,,,Common,Fish,sprites/magikarp.png,M/D/Ni,15-19,Lightning Island Seaway,Lightning Island Seaway,,15,True,8,False,
6426,Lightning Island Seaway,Tentacool,72,15,19,,,Common,Fish,sprites/tentacool.png,M/D/Ni,15-19,Lightning Island Seaway,Lightning Island Seaway,,15,True,8,False,
6427,Lightning Island Seaway,Tentacruel,73,15,19,,,Common,Fish,sprites/tentacruel.png,M/D/Ni,15-19,Lightning Island Seaway,Lightning Island Seaway,,15,True,8,False,
6428,Lightning Island Seaway,Goldeen,118,15,19,,,Common,Fish,sprites/goldeen.png,M/D/Ni,15-19,Lightning Island Seaway,Lightning Island Seaway,,15,True,8,False,
6429,Lightning Island Seaway,Horsea,116,15,19,Dragon Scale,,Uncommon,Fish,sprites/horsea.png,M/D/Ni,15-19,Lightning Island Seaway,Lightning Island Seaway,,15,True,8,False,
6430,Lightning Island Seaway,Seaking,119,15,19,,,Uncommon,Fish,sprites/seaking.png,M/D/Ni,15-19,Lightning Island Seaway,Lightning Island Seaway,,15,True,8,False,
6431,Seaway Vein,Wooper,194,15,19,,,Common,Fish,sprites/wooper.png,M/D/Ni,15-19,Seaway Vein,Seaway Vein,,15,True,8,False,
6432,Seaway Vein,Poliwag,60,15,19,Kings Rock,,Common,Fish,sprites/poliwag.png,M/D/Ni,15-19,Seaway Vein,Seaway Vein,,15,True,8,False,
6433,Seaway Vein,Magikarp,129,15,19,,,Common,Fish,sprites/magikarp.png,M/D/Ni,15-19,Seaway Vein,Seaway Vein,,15,True,8,False,
6434,Seaway Vein,Tentacool,72,15,19,,,Common,Fish,sprites/tentacool.png,M/D/Ni,15-19,Seaway Vein,Seaway Vein,,15,True,8,False,
6435,Seaway Vein,Tentacruel,73,15,19,,,Common,Fish,sprites/tentacruel.png,M/D/Ni,15-19,Seaway Vein,Seaway Vein,,15,True,8,False,
6436,Seaway Vein,Goldeen,118,15,19,,,Common,Fish,sprites/goldeen.png,M/D/Ni,15-19,Seaway Vein,Seaway Vein,,15,True,8,False,
6437,Seaway Vein,Horsea,116,15,19,Dragon Scale,,Uncommon,Fish,sprites/horsea.png,M/D/Ni,15-19,Seaway Vein,Seaway Vein,,15,True,8,False,
6438,Seaway Vein,Seaking,119,15,19,,,Uncommon,Fish,sprites/seaking.png,M/D/Ni,15-19,Seaway Vein,Seaway Vein,,15,True,8,False,
6439,Seaway Vein Extension,Wooper,194,15,19,,,Common,Fish,sprites/wooper.png,M/D/Ni,15-19,Seaway Vein Extension,Seaway Vein Extension,,15,True,8,False,
6440,Seaway Vein Extension,Poliwag,60,15,19,Kings Rock,,Common,Fish,sprites/poliwag.png,M/D/Ni,15-19,Seaway Vein Extension,Seaway Vein Extension,,15,True,8,False,
6441,Seaway Vein Extension,Magikarp,129,15,19,,,Common,Fish,sprites/magikarp.png,M/D/Ni,15-19,Seaway Vein Extension,Seaway Vein Extension,,15,True,8,False,
6442,Seaway Vein Extension,Tentacool,72,15,19,,,Common,Fish,sprites/tentacool.png,M/D/Ni,15-19,Seaway Vein Extension,Seaway Vein Extension,,15,True,8,False,
6443,Seaway Vein Extension,Tentacruel,73,15,19,,,Common,Fish,sprites/tentacruel.png,M/D/Ni,15-19,Seaway Vein Extension,Seaway Vein Extension,,15,True,8,False,
6444,Seaway Vein Extension,Goldeen,118,15,19,,,Common,Fish,sprites/goldeen.png,M/D/Ni,15-19,Seaway Vein Extension,Seaway Vein Extension,,15,True,8,False,
6445,Seaway Vein Extension,Horsea,116,15,19,Dragon Scale,,Uncommon,Fish,sprites/horsea.png,M/D/Ni,15-19,Seaway Vein Extension,Seaway Vein Extension,,15,True,8,False,
6446,Seaway Vein Extension,Seaking,119,15,19,,,Uncommon,Fish,sprites/seaking.png,M/D/Ni,15-19,Seaway Vein Extension,Seaway Vein Extension,,15,True,8,False,
6447,Seaway Vein Frozen,Wooper,194,15,19,,,Common,Fish,sprites/wooper.png,M/D/Ni,15-19,Seaway Vein Frozen,Seaway Vein Frozen,,15,True,8,False,
6448,Seaway Vein Frozen,Poliwag,60,15,19,Kings Rock,,Common,Fish,sprites/poliwag.png,M/D/Ni,15-19,Seaway Vein Frozen,Seaway Vein Frozen,,15,True,8,False,
6449,Seaway Vein Frozen,Magikarp,129,15,19,,,Common,Fish,sprites/magikarp.png,M/D/Ni,15-19,Seaway Vein Frozen,Seaway Vein Frozen,,15,True,8,False,
6450,Seaway Vein Frozen,Tentacool,72,15,19,,,Common,Fish,sprites/tentacool.png,M/D/Ni,15-19,Seaway Vein Frozen,Seaway Vein Frozen,,15,True,8,False,
6451,Seaway Vein Frozen,Tentacruel,73,15,19,,,Common,Fish,sprites/tentacruel.png,M/D/Ni,15-19,Seaway Vein Frozen,Seaway Vein Frozen,,15,True,8,False,
6452,Seaway Vein Frozen,Goldeen,118,15,19,,,Common,Fish,sprites/goldeen.png,M/D/Ni,15-19,Seaway Vein Frozen,Seaway Vein Frozen,,15,True,8,False,
6453,Seaway Vein Frozen,Horsea,116,15,19,Dragon Scale,,Uncommon,Fish,sprites/horsea.png,M/D/Ni,15-19,Seaway Vein Frozen,Seaway Vein Frozen,,15,True,8,False,
